Circuito,Entrenamientos,Neumáticos,ModoPilotaje,CargaCombustible,TemperaturaPista,GomaEnPista,AgarreAsfalto,Clima,Sobrecalentamiento,VidaNeumatico,CantidadAgua,ConfianzaPilotoPista,ConfianzaPilotoCoche,DesgasteVuelta,Piloto,Trafico,CombustibleAlto,SafetyCar,TiempoVuelta
Australia,False,Hard,Push,67.8,32,Average,High,Cloudy,False,87,0.0,100,97,3.0,Leclerc,False,False,False,84.521
Australia,False,Hard,Balanced,65.9,32,Average,High,Cloudy,False,92,0.0,100,94,2.0,Sainz,False,False,False,84.211
Australia,False,Hard,Balanced,65.9,32,Average,High,Cloudy,False,84,0.0,100,97,2.0,Leclerc,True,False,False,85.219
Australia,False,Hard,Balanced,64.1,32,Average,High,Cloudy,False,90,0.0,100,94,2.0,Sainz,False,False,False,84.138
Australia,False,Hard,Balanced,63.9,32,Average,High,Cloudy,False,82,0.0,100,97,2.0,Leclerc,False,False,False,84.357
Australia,False,Hard,Balanced,62.0,32,Average,High,Cloudy,False,88,0.0,100,94,2.0,Sainz,False,False,False,84.114
Australia,False,Hard,Balanced,62.0,32,Average,High,Cloudy,False,80,0.0,100,97,1.0,Leclerc,False,False,False,85.225
Australia,False,Hard,Balanced,60.3,32,High,High,Cloudy,False,86,0.0,100,94,1.0,Sainz,False,False,False,84.109
Australia,False,Hard,Balanced,60.2,32,High,High,Cloudy,False,79,0.0,100,97,2.0,Leclerc,False,False,False,84.74
Australia,False,Hard,Balanced,58.4,32,High,High,Cloudy,False,85,0.0,100,94,2.0,Sainz,False,False,False,84.007
Australia,False,Hard,Balanced,58.3,32,High,High,Cloudy,False,77,0.0,100,97,2.0,Leclerc,False,False,False,83.919
Australia,False,Hard,Balanced,56.5,32,High,High,Cloudy,False,83,0.0,100,94,2.0,Sainz,False,False,False,83.969
Australia,False,Hard,Balanced,56.5,32,High,High,Cloudy,False,75,0.0,100,97,2.0,Leclerc,False,False,False,83.47
Australia,False,Hard,Balanced,54.7,32,High,High,Cloudy,False,81,0.0,100,94,2.0,Sainz,False,False,False,83.56
Australia,False,Hard,Balanced,54.7,32,High,High,Cloudy,False,73,0.0,100,97,2.0,Leclerc,False,False,False,83.919
Australia,False,Hard,Balanced,52.8,32,High,High,Cloudy,False,79,0.0,100,94,2.0,Sainz,False,False,False,83.868
Australia,False,Hard,Balanced,52.8,32,High,High,Cloudy,False,71,0.0,100,97,2.0,Leclerc,False,False,False,84.084
Australia,False,Hard,Balanced,51.0,32,High,High,Cloudy,False,77,0.0,100,94,2.0,Sainz,False,False,False,83.923
Australia,False,Hard,Push,51.0,32,High,High,Cloudy,False,69,0.0,100,97,3.0,Leclerc,False,False,False,83.082
Australia,False,Hard,Push,49.2,32,High,High,Cloudy,False,75,0.0,100,94,3.0,Sainz,False,True,False,82.788
Australia,False,Hard,Balanced,49.2,32,High,High,Cloudy,False,66,0.0,100,97,2.0,Leclerc,False,False,False,83.411
Australia,False,Hard,Balanced,47.2,32,High,High,Cloudy,False,72,0.0,100,94,3.0,Sainz,False,True,False,83.091
Australia,False,Hard,Balanced,47.2,32,High,High,Cloudy,False,64,0.0,100,97,3.0,Leclerc,False,False,False,83.892
Australia,False,Hard,Balanced,45.2,32,High,VeryHigh,Cloudy,False,69,0.0,100,94,3.0,Sainz,False,True,False,83.484
Australia,False,Hard,Balanced,45.2,32,High,VeryHigh,Cloudy,False,61,0.0,100,97,3.0,Leclerc,False,True,False,83.484
Australia,False,Hard,Push,43.3,32,High,VeryHigh,Cloudy,False,66,0.0,100,94,4.0,Sainz,False,True,False,82.926
Australia,False,Hard,Balanced,43.3,32,High,VeryHigh,Cloudy,False,58,0.0,100,97,2.0,Leclerc,False,True,False,83.86
Australia,False,Hard,Balanced,41.3,32,High,VeryHigh,Cloudy,False,62,0.0,100,94,3.0,Sainz,True,False,False,88.192
Australia,False,Hard,Balanced,41.4,32,High,VeryHigh,Cloudy,False,56,0.0,100,97,2.0,Leclerc,False,False,False,84.19
Australia,False,Hard,Balanced,39.5,32,High,VeryHigh,Cloudy,False,59,0.0,100,94,4.0,Sainz,False,False,False,82.963
Australia,False,Hard,Balanced,39.3,32,High,VeryHigh,Cloudy,False,54,0.0,100,97,3.0,Leclerc,False,False,False,83.849
Australia,False,Hard,Save,37.4,32,High,VeryHigh,Cloudy,False,56,0.0,100,94,2.0,Sainz,False,False,False,84.168
Australia,False,Hard,Push,37.7,32,High,VeryHigh,Cloudy,False,51,0.0,100,97,2.0,Leclerc,False,False,False,83.853
Australia,False,Hard,Balanced,35.8,32,VeryHigh,VeryHigh,Cloudy,False,54,0.0,100,94,2.0,Sainz,False,False,False,84.196
Australia,False,Hard,Balanced,35.8,32,VeryHigh,VeryHigh,Sunny,False,49,0.0,100,97,3.0,Leclerc,False,False,False,84.139
Australia,False,Hard,Push,34.0,32,VeryHigh,VeryHigh,Sunny,False,52,0.0,100,94,2.0,Sainz,False,False,False,83.841
Australia,False,Hard,Push,34.0,32,VeryHigh,VeryHigh,Sunny,False,46,0.0,100,97,3.0,Leclerc,False,False,False,84.377
Australia,False,Hard,Push,32.5,32,VeryHigh,VeryHigh,Sunny,False,50,0.0,100,94,3.0,Sainz,False,True,False,83.65
Australia,False,Hard,Push,32.6,32,VeryHigh,VeryHigh,Sunny,False,43,0.0,100,97,3.0,Leclerc,False,True,False,96.272
Australia,False,Hard,Push,30.5,32,VeryHigh,VeryHigh,Sunny,False,47,0.0,100,94,5.0,Sainz,False,False,False,83.706
Australia,False,Medium,Balanced,30.5,32,VeryHigh,VeryHigh,Sunny,False,99,0.0,100,97,3.0,Leclerc,False,False,False,88.371
Australia,False,Hard,Balanced,28.7,32,VeryHigh,VeryHigh,Sunny,False,43,0.0,100,94,4.0,Sainz,False,False,False,96.168
Australia,False,Medium,Balanced,28.8,32,VeryHigh,VeryHigh,Sunny,False,96,0.0,100,97,3.0,Leclerc,False,False,False,83.155
Australia,False,Medium,Push,27.0,32,VeryHigh,VeryHigh,Sunny,False,99,0.0,100,94,3.0,Sainz,False,True,False,88.144
Australia,False,Medium,Balanced,27.0,32,VeryHigh,VeryHigh,Sunny,False,93,0.0,100,97,2.0,Leclerc,False,False,False,83.001
Australia,False,Medium,Push,25.0,32,VeryHigh,VeryHigh,Sunny,False,96,0.0,100,94,5.0,Sainz,False,False,False,81.508
Australia,False,Medium,Balanced,25.0,32,VeryHigh,VeryHigh,Sunny,False,91,0.0,100,97,2.0,Leclerc,False,False,False,83.106
Australia,False,Medium,Push,23.2,32,VeryHigh,VeryHigh,Sunny,True,91,0.0,100,94,5.0,Sainz,False,False,False,81.771
Australia,False,Medium,Balanced,23.5,32,VeryHigh,VeryHigh,Sunny,False,89,0.0,100,97,3.0,Leclerc,False,False,False,83.089
Australia,False,Medium,Balanced,21.1,32,VeryHigh,VeryHigh,Sunny,False,86,0.0,100,94,3.0,Sainz,False,False,False,82.084
Australia,False,Medium,Balanced,21.6,32,VeryHigh,VeryHigh,Sunny,False,86,0.0,100,97,2.0,Leclerc,False,False,False,83.404
Australia,False,Medium,Save,19.6,32,VeryHigh,VeryHigh,Sunny,False,83,0.0,100,94,3.0,Sainz,False,False,False,82.39
Australia,False,Medium,Push,19.6,32,VeryHigh,VeryHigh,Sunny,False,84,0.0,100,97,5.0,Leclerc,False,False,False,82.012
Australia,False,Medium,Push,17.0,32,VeryHigh,VeryHigh,Sunny,False,80,0.0,100,94,3.0,Sainz,True,False,False,82.422
Australia,False,Medium,Save,17.0,32,VeryHigh,VeryHigh,Sunny,False,79,0.0,100,97,2.0,Leclerc,False,False,False,81.951
Australia,False,Medium,Balanced,15.5,32,VeryHigh,VeryHigh,Sunny,False,77,0.0,100,94,2.0,Sainz,False,False,False,81.705
Australia,False,Medium,Push,15.5,32,VeryHigh,VeryHigh,Sunny,False,74,0.0,100,97,4.0,Leclerc,False,False,False,82.282
Australia,False,Medium,Push,14.0,32,VeryHigh,VeryHigh,Sunny,False,75,0.0,100,94,5.0,Sainz,False,False,False,82.152
Australia,False,Medium,Push,14.0,32,VeryHigh,VeryHigh,Sunny,False,71,0.0,100,97,6.0,Leclerc,True,False,False,83.463
Australia,False,Medium,Push,12.0,32,VeryHigh,VeryHigh,Sunny,False,70,0.0,100,94,4.0,Sainz,False,True,False,80.785
Australia,False,Medium,Push,12.0,32,VeryHigh,VeryHigh,Sunny,False,66,0.0,100,97,4.0,Leclerc,True,False,False,83.463
Australia,False,Medium,Push,10.7,32,VeryHigh,VeryHigh,Sunny,False,66,0.0,100,94,5.0,Sainz,False,False,False,82.096
Australia,False,Medium,Balanced,10.7,32,VeryHigh,VeryHigh,Sunny,False,62,0.0,100,97,3.0,Leclerc,True,False,False,83.387
Australia,False,Medium,Push,8.5,32,VeryHigh,VeryHigh,Sunny,False,61,0.0,100,94,4.0,Sainz,False,False,False,82.385
Australia,False,Medium,Balanced,8.5,32,VeryHigh,VeryHigh,Sunny,False,59,0.0,100,97,3.0,Leclerc,False,False,False,83.806
Australia,False,Medium,Push,6.9,32,VeryHigh,VeryHigh,Sunny,False,57,0.0,100,94,3.0,Sainz,False,False,False,82.475
Australia,False,Medium,Push,6.9,32,VeryHigh,VeryHigh,Sunny,False,56,0.0,100,97,3.0,Leclerc,True,False,False,83.363
Australia,False,Medium,Push,5.2,32,VeryHigh,VeryHigh,Sunny,False,54,0.0,100,94,5.0,Sainz,False,False,False,82.542
Australia,False,Medium,Push,5.5,32,VeryHigh,VeryHigh,Sunny,False,53,0.0,100,97,4.0,Leclerc,False,False,False,82.37
Australia,False,Medium,Save,3.3,32,VeryHigh,VeryHigh,Sunny,False,49,0.0,100,94,1.0,Sainz,False,False,True,107.926
Australia,False,Medium,Save,3.3,32,VeryHigh,VeryHigh,Sunny,False,49,0.0,100,97,1.0,Leclerc,False,False,True,109.127
Australia,False,Medium,Push,1.0,32,VeryHigh,VeryHigh,Sunny,False,48,0.0,100,94,1.0,Sainz,False,False,True,125.388
Australia,False,Medium,Push,1.0,32,VeryHigh,VeryHigh,Sunny,False,48,0.0,100,97,1.0,Leclerc,False,False,True,119.418
